Date,Year,Month,Origin_Country,Destination_Country,Product_Category,Trade_Volume_USD,Trade_Weight_KG
2023-05-12,2023,5,China,Brazil,Apparel,14380.53,1805.88
2023-05-13,2023,5,USA,Japan,Iron & Steel,14762.93,877.19
2023-05-13,2023,5,France,China,Mineral Fuels,20313.31,3508.59
2023-05-14,2023,5,South Korea,Germany,Apparel,14482.18,938.01
2023-05-14,2023,5,UK,Canada,Automotive,18837.97,1072.61
2023-05-14,2023,5,Brazil,Canada,Mineral Fuels,20190.1,1494.59
2023-05-15,2023,5,Russia,UK,Mineral Fuels,20714.43,1151.18
2023-05-16,2023,5,France,Brazil,Automotive,19210.89,2645.2
2023-05-17,2023,5,Germany,Canada,Automotive,18293.85,1055.76
2023-05-17,2023,5,Spain,China,Apparel,14291.69,835.52
2023-05-18,2023,5,India,USA,Iron & Steel,16037.67,1453.88
2023-05-18,2023,5,Spain,India,Agriculture,15112.65,802.86
2023-05-18,2023,5,Brazil,Russia,Automotive,19338.94,1314.37
2023-05-18,2023,5,Canada,India,Apparel,14385.7,804.13
2023-05-19,2023,5,Mexico,Brazil,Mineral Fuels,20357.69,3963.11
2023-05-19,2023,5,Italy,Canada,Apparel,14655.65,1920.59
2023-05-19,2023,5,USA,South Korea,Machinery,17126.12,1001.05
2023-05-19,2023,5,USA,Japan,Mineral Fuels,20484.73,1551.05
2023-05-20,2023,5,Australia,Germany,Electronics,18355.48,2420.37
2023-05-20,2023,5,Russia,Spain,Automotive,19431.11,1244.51
2023-05-20,2023,5,France,Russia,Plastics,14643.89,761.24
2023-05-21,2023,5,USA,Russia,Mineral Fuels,19769.68,2452.81
2023-05-21,2023,5,France,Germany,Plastics,14165.71,882.43
2023-05-22,2023,5,Mexico,USA,Agriculture,15162.03,867.95
2023-05-23,2023,5,Italy,Spain,Apparel,14545.88,2666.46
2023-05-23,2023,5,South Korea,Spain,Machinery,17048.99,2558.38
2023-05-23,2023,5,Italy,India,Electronics,17774.97,1751.39
2023-05-23,2023,5,France,Australia,Iron & Steel,15674.17,818.77
2023-05-24,2023,5,Canada,South Korea,Pharmaceuticals,15808.01,3099.62
2023-05-24,2023,5,Australia,Japan,Electronics,18942.29,957.03
2023-05-24,2023,5,USA,Australia,Iron & Steel,15633.56,2157.62
2023-05-24,2023,5,Canada,India,Pharmaceuticals,14936.39,885.87
2023-05-24,2023,5,India,Spain,Mineral Fuels,19492.45,1795.48
2023-05-25,2023,5,Canada,Spain,Machinery,15949.99,1172.03
2023-05-25,2023,5,Canada,Italy,Mineral Fuels,21171.83,1228.0
2023-05-25,2023,5,USA,France,Plastics,15350.15,2012.08
2023-05-26,2023,5,Mexico,USA,Plastics,14882.8,847.58
2023-05-26,2023,5,India,Australia,Plastics,14665.95,1565.88
2023-05-26,2023,5,Japan,France,Plastics,14974.88,795.09
2023-05-26,2023,5,Italy,France,Mineral Fuels,19977.21,1151.05
2023-05-27,2023,5,Japan,France,Electronics,18210.49,1891.48
2023-05-27,2023,5,Canada,Germany,Mineral Fuels,20138.68,2019.27
2023-05-27,2023,5,Japan,South Korea,Automotive,19600.61,999.6
2023-05-27,2023,5,Canada,India,Agriculture,14311.17,764.28
2023-05-28,2023,5,Germany,Russia,Apparel,15018.15,1617.99
2023-05-28,2023,5,Canada,Russia,Machinery,16712.18,1246.12
2023-05-28,2023,5,Australia,Japan,Machinery,17268.25,1705.8
2023-05-28,2023,5,India,South Korea,Apparel,15794.78,922.31
2023-05-29,2023,5,Japan,India,Automotive,19010.44,1651.51
2023-05-29,2023,5,Mexico,Australia,Plastics,14707.04,1456.29
2023-05-30,2023,5,Italy,France,Iron & Steel,16317.53,1370.35
2023-05-30,2023,5,Germany,China,Mineral Fuels,20738.77,3299.41
2023-05-31,2023,5,USA,South Korea,Apparel,14344.85,1958.34
2023-05-31,2023,5,Japan,Canada,Plastics,15306.39,1322.75
2023-05-31,2023,5,USA,Mexico,Automotive,19000.66,2525.73
2023-05-31,2023,5,Canada,USA,Electronics,17559.06,1973.97
2023-06-01,2023,6,France,UK,Machinery,16961.45,1490.15
2023-06-01,2023,6,China,Russia,Automotive,18749.12,3500.39
2023-06-01,2023,6,Mexico,Spain,Electronics,18142.9,1304.21
2023-06-01,2023,6,UK,Spain,Agriculture,15212.66,1217.73
2023-06-01,2023,6,South Korea,Russia,Automotive,18677.02,3676.68
2023-06-01,2023,6,Japan,South Korea,Apparel,14573.47,1993.28
2023-06-02,2023,6,Japan,Australia,Electronics,18220.97,1114.58
2023-06-02,2023,6,UK,Japan,Apparel,14616.89,2843.5
2023-06-02,2023,6,Spain,China,Pharmaceuticals,16354.5,1168.4
2023-06-03,2023,6,UK,Mexico,Mineral Fuels,20487.91,1241.5
2023-06-03,2023,6,Brazil,Mexico,Mineral Fuels,19665.46,3073.39
2023-06-03,2023,6,India,Japan,Iron & Steel,15446.83,1517.33
2023-06-03,2023,6,Australia,India,Iron & Steel,16226.69,2109.94
2023-06-03,2023,6,Italy,France,Iron & Steel,15820.27,2414.0
2023-06-04,2023,6,Spain,Russia,Iron & Steel,15415.93,1020.96
2023-06-05,2023,6,Canada,France,Pharmaceuticals,15902.15,878.84
2023-06-05,2023,6,China,Australia,Pharmaceuticals,15978.26,826.59
2023-06-05,2023,6,Germany,China,Automotive,19518.77,1333.83
2023-06-05,2023,6,South Korea,Japan,Iron & Steel,15570.49,916.34
2023-06-05,2023,6,Brazil,South Korea,Mineral Fuels,19552.47,1014.58
2023-06-06,2023,6,South Korea,Germany,Pharmaceuticals,16273.63,1544.43
2023-06-06,2023,6,Spain,Japan,Agriculture,15251.55,974.74
2023-06-06,2023,6,Australia,Russia,Iron & Steel,16438.09,840.15
2023-06-06,2023,6,Spain,Mexico,Machinery,17104.77,1031.28
2023-06-07,2023,6,France,Canada,Machinery,16669.01,1122.58
2023-06-07,2023,6,Canada,USA,Iron & Steel,15015.98,1047.63
2023-06-07,2023,6,South Korea,UK,Electronics,18052.95,1357.25
2023-06-08,2023,6,Japan,Italy,Apparel,14917.38,1086.78
2023-06-08,2023,6,Mexico,Italy,Agriculture,14153.77,1664.19
2023-06-09,2023,6,Spain,Germany,Electronics,17575.97,1505.34
2023-06-09,2023,6,Australia,USA,Machinery,16584.09,2100.82
2023-06-10,2023,6,China,Mexico,Agriculture,15077.25,977.73
2023-06-10,2023,6,Japan,Spain,Iron & Steel,16177.79,1772.28
2023-06-10,2023,6,Italy,Mexico,Electronics,19028.75,1744.64
2023-06-11,2023,6,Mexico,Russia,Pharmaceuticals,16675.54,3001.71
2023-06-11,2023,6,Spain,France,Iron & Steel,16495.78,1550.48
2023-06-11,2023,6,France,Russia,Electronics,17950.45,1894.98
2023-06-11,2023,6,Spain,Canada,Machinery,16752.06,1964.32
2023-06-12,2023,6,France,Brazil,Iron & Steel,15324.29,896.63
2023-06-12,2023,6,Russia,South Korea,Pharmaceuticals,14535.28,1731.84
2023-06-12,2023,6,China,India,Mineral Fuels,20869.45,1683.1
2023-06-12,2023,6,Australia,France,Electronics,17796.56,1494.79
2023-06-13,2023,6,France,Brazil,Electronics,17148.06,1176.87
2023-06-13,2023,6,Russia,Mexico,Pharmaceuticals,16335.67,1050.77
2023-06-13,2023,6,France,Japan,Automotive,19091.92,1742.93
2023-06-13,2023,6,Brazil,Australia,Automotive,19774.51,1449.68
2023-06-13,2023,6,Australia,Germany,Mineral Fuels,20631.29,2368.36
2023-06-14,2023,6,China,Spain,Apparel,14627.21,2264.64
2023-06-14,2023,6,France,South Korea,Electronics,17685.37,1855.31
2023-06-14,2023,6,Russia,UK,Iron & Steel,15715.96,2536.26
2023-06-14,2023,6,Australia,Mexico,Plastics,15611.78,1245.5
2023-06-14,2023,6,China,Germany,Agriculture,15664.1,1054.44
2023-06-15,2023,6,Mexico,Japan,Apparel,14616.39,1093.89
2023-06-15,2023,6,Mexico,Spain,Iron & Steel,15406.56,1461.11
2023-06-15,2023,6,South Korea,Spain,Agriculture,14400.15,1210.06
2023-06-15,2023,6,Germany,Brazil,Machinery,16503.07,1343.81
2023-06-16,2023,6,Japan,UK,Machinery,15755.84,1508.59
2023-06-16,2023,6,Australia,Russia,Electronics,18743.62,1938.83
2023-06-16,2023,6,Russia,UK,Apparel,13872.54,2054.03
2023-06-17,2023,6,Japan,South Korea,Electronics,17968.68,1205.54
2023-06-18,2023,6,UK,Spain,Apparel,14293.19,739.24
2023-06-18,2023,6,India,Brazil,Machinery,17447.46,1780.24
2023-06-19,2023,6,Australia,USA,Pharmaceuticals,16419.47,2327.97
2023-06-19,2023,6,Germany,UK,Electronics,17586.94,965.46
2023-06-19,2023,6,China,USA,Electronics,18224.61,969.26
2023-06-19,2023,6,Mexico,Australia,Plastics,15012.11,961.54
2023-06-19,2023,6,UK,Spain,Agriculture,14833.09,1302.55
2023-06-19,2023,6,Brazil,China,Machinery,16954.73,886.42
2023-06-20,2023,6,Russia,France,Automotive,18770.45,1419.7
2023-06-20,2023,6,Japan,UK,Apparel,14345.39,1872.43
2023-06-20,2023,6,Brazil,France,Machinery,16889.48,1418.13
2023-06-20,2023,6,India,Russia,Apparel,14940.57,981.02
2023-06-20,2023,6,Japan,Brazil,Pharmaceuticals,15879.38,2368.86
2023-06-22,2023,6,Germany,France,Iron & Steel,14693.22,745.75
2023-06-22,2023,6,South Korea,Japan,Iron & Steel,15943.1,1489.42
2023-06-22,2023,6,India,UK,Iron & Steel,15393.27,1365.92
2023-06-22,2023,6,USA,India,Machinery,16764.48,1365.12
2023-06-22,2023,6,South Korea,USA,Agriculture,14792.36,1337.11
2023-06-23,2023,6,Mexico,UK,Pharmaceuticals,16165.44,2545.94
2023-06-23,2023,6,France,Italy,Mineral Fuels,19655.14,1017.89
2023-06-23,2023,6,USA,UK,Iron & Steel,15602.19,1951.58
2023-06-24,2023,6,Japan,South Korea,Machinery,17220.65,893.5
2023-06-24,2023,6,China,Canada,Electronics,17433.61,1015.5
2023-06-25,2023,6,South Korea,Russia,Agriculture,15664.58,824.71
2023-06-25,2023,6,Brazil,Italy,Mineral Fuels,20178.49,2896.98
2023-06-25,2023,6,Russia,Australia,Electronics,17482.38,2227.69
2023-06-25,2023,6,Spain,USA,Pharmaceuticals,16237.35,1054.49
2023-06-26,2023,6,USA,UK,Electronics,18048.84,1414.03
2023-06-26,2023,6,Mexico,Russia,Iron & Steel,15137.13,786.38
2023-06-27,2023,6,Spain,Italy,Agriculture,15309.58,1969.5
2023-06-27,2023,6,Germany,China,Automotive,18775.73,1122.17
2023-06-28,2023,6,Japan,Germany,Mineral Fuels,19221.69,1496.28
2023-06-29,2023,6,Mexico,Spain,Pharmaceuticals,16468.79,1067.7
2023-06-29,2023,6,Spain,Germany,Pharmaceuticals,16590.78,1035.58
2023-06-29,2023,6,Australia,Germany,Pharmaceuticals,15964.2,1383.76
2023-06-29,2023,6,Canada,France,Mineral Fuels,20624.75,1635.53
2023-06-30,2023,6,India,Germany,Pharmaceuticals,15577.16,893.59
2023-06-30,2023,6,China,Mexico,Agriculture,15682.07,2498.23
2023-06-30,2023,6,Canada,Mexico,Automotive,18966.96,2348.03
2023-06-30,2023,6,Australia,Germany,Agriculture,14333.44,1191.98
2023-06-30,2023,6,France,Brazil,Iron & Steel,16084.79,1031.5
2023-07-01,2023,7,Australia,USA,Agriculture,14991.69,935.56
2023-07-02,2023,7,USA,Australia,Electronics,17500.97,902.21
2023-07-02,2023,7,Canada,Italy,Electronics,17958.66,1688.64
2023-07-03,2023,7,Mexico,Italy,Agriculture,15071.47,2320.28
2023-07-03,2023,7,China,USA,Electronics,19085.47,2917.27
2023-07-04,2023,7,India,Italy,Apparel,14863.81,2057.99
2023-07-04,2023,7,Brazil,France,Plastics,14701.24,1269.67
2023-07-04,2023,7,Mexico,Italy,Automotive,18859.45,1065.24
2023-07-04,2023,7,Russia,Mexico,Electronics,18113.52,1888.57
2023-07-04,2023,7,Canada,South Korea,Electronics,17359.77,1356.92
2023-07-04,2023,7,Australia,Germany,Agriculture,14877.31,854.39
2023-07-05,2023,7,Spain,Russia,Mineral Fuels,19428.49,1108.86
2023-07-05,2023,7,Mexico,Japan,Iron & Steel,15161.8,1833.32
2023-07-06,2023,7,Mexico,Japan,Pharmaceuticals,15984.47,881.8
2023-07-06,2023,7,UK,USA,Plastics,14442.98,1395.02
2023-07-07,2023,7,China,South Korea,Automotive,19874.79,2141.62
2023-07-07,2023,7,France,Japan,Plastics,15009.69,1544.04
2023-07-07,2023,7,India,UK,Pharmaceuticals,15877.13,2881.18
2023-07-08,2023,7,France,Germany,Electronics,18061.6,966.77
2023-07-08,2023,7,Australia,Canada,Automotive,18636.43,1539.11
2023-07-08,2023,7,Japan,Mexico,Machinery,17219.75,893.95
2023-07-08,2023,7,Spain,Italy,Agriculture,14321.53,1849.96
2023-07-09,2023,7,India,France,Automotive,18640.45,1684.2
2023-07-09,2023,7,France,Italy,Automotive,19078.88,1063.28
2023-07-09,2023,7,Japan,USA,Pharmaceuticals,15608.37,1222.43
2023-07-09,2023,7,Japan,UK,Automotive,18847.39,1866.58
2023-07-10,2023,7,Russia,Australia,Apparel,14261.89,2131.37
2023-07-10,2023,7,Italy,Germany,Iron & Steel,15791.37,990.43
2023-07-10,2023,7,Germany,Russia,Electronics,17931.28,1276.3
2023-07-10,2023,7,Brazil,Japan,Plastics,14344.08,2534.93
2023-07-11,2023,7,Canada,Russia,Pharmaceuticals,15580.39,936.2
2023-07-11,2023,7,Spain,France,Iron & Steel,14992.06,1300.2
2023-07-12,2023,7,Russia,India,Machinery,16884.57,1329.59
2023-07-12,2023,7,Spain,Japan,Agriculture,14993.08,2265.56
2023-07-13,2023,7,Brazil,France,Plastics,14777.85,1762.18
2023-07-13,2023,7,India,South Korea,Mineral Fuels,19489.38,1695.66
2023-07-13,2023,7,France,Germany,Electronics,18217.99,1957.23
2023-07-14,2023,7,Mexico,China,Automotive,18683.56,1015.46
2023-07-14,2023,7,France,USA,Automotive,18480.05,1982.8
2023-07-14,2023,7,Spain,USA,Pharmaceuticals,16265.49,3051.97
2023-07-15,2023,7,China,Russia,Automotive,19478.9,3617.46
2023-07-15,2023,7,Italy,Russia,Iron & Steel,14740.33,2557.63
2023-07-16,2023,7,Russia,South Korea,Pharmaceuticals,15663.25,1263.71
2023-07-16,2023,7,Russia,France,Apparel,13928.14,1009.62
2023-07-16,2023,7,South Korea,Italy,Plastics,14317.49,1439.06
2023-07-16,2023,7,Australia,Italy,Automotive,18674.2,1574.83
2023-07-17,2023,7,China,France,Machinery,16339.99,886.41
2023-07-17,2023,7,Germany,South Korea,Mineral Fuels,20618.07,1436.11
2023-07-18,2023,7,Brazil,Spain,Agriculture,13998.07,1739.9
2023-07-19,2023,7,Japan,USA,Iron & Steel,15386.26,1884.39
2023-07-19,2023,7,Canada,Italy,Iron & Steel,15561.54,1901.13
2023-07-20,2023,7,Canada,Italy,Mineral Fuels,19939.13,1050.43
2023-07-20,2023,7,USA,Mexico,Pharmaceuticals,15473.16,779.78
2023-07-20,2023,7,Brazil,China,Agriculture,14811.0,1918.9
2023-07-20,2023,7,Spain,France,Plastics,15169.25,764.03
2023-07-20,2023,7,South Korea,Mexico,Agriculture,14280.86,1014.69
2023-07-21,2023,7,Japan,Mexico,Apparel,15338.2,1259.9
2023-07-21,2023,7,France,Canada,Machinery,17206.9,972.46
2023-07-21,2023,7,Brazil,Mexico,Agriculture,15147.49,1339.85
2023-07-21,2023,7,Mexico,Germany,Automotive,18610.07,1080.93
2023-07-22,2023,7,USA,India,Electronics,17341.43,2132.35
2023-07-22,2023,7,Germany,Russia,Electronics,18257.22,1714.44
2023-07-22,2023,7,Russia,UK,Machinery,16643.91,873.53
2023-07-23,2023,7,Brazil,South Korea,Apparel,14747.9,1422.68
2023-07-23,2023,7,South Korea,Russia,Machinery,17091.25,1002.46
2023-07-23,2023,7,France,South Korea,Machinery,17775.58,957.83
2023-07-23,2023,7,Brazil,Mexico,Iron & Steel,15195.82,806.33
2023-07-24,2023,7,Spain,France,Apparel,14267.8,885.62
2023-07-24,2023,7,South Korea,France,Machinery,17130.34,1559.73
2023-07-24,2023,7,France,Canada,Automotive,18313.57,3092.95
2023-07-24,2023,7,Mexico,UK,Electronics,18457.7,2923.85
2023-07-25,2023,7,Italy,USA,Plastics,15000.1,767.54
2023-07-25,2023,7,Spain,Italy,Plastics,15576.8,1039.09
2023-07-25,2023,7,Spain,Brazil,Electronics,17497.2,1143.91
2023-07-25,2023,7,USA,South Korea,Mineral Fuels,19578.38,1358.45
2023-07-25,2023,7,UK,Canada,Pharmaceuticals,16782.32,903.86
2023-07-25,2023,7,Canada,China,Mineral Fuels,19741.98,3675.02
2023-07-25,2023,7,Japan,UK,Agriculture,15338.96,2535.5
2023-07-26,2023,7,Brazil,Russia,Electronics,19092.05,1132.53
2023-07-26,2023,7,Italy,China,Plastics,15246.78,1508.94
2023-07-27,2023,7,France,UK,Automotive,18995.44,2890.04
2023-07-28,2023,7,Canada,India,Electronics,18485.79,1284.91
2023-07-28,2023,7,Russia,Japan,Automotive,18907.08,1731.41
2023-07-29,2023,7,China,Canada,Apparel,13938.25,1865.34
2023-07-29,2023,7,Australia,Russia,Automotive,18832.11,1941.65
2023-07-29,2023,7,Russia,Mexico,Pharmaceuticals,15888.4,2414.11
2023-07-30,2023,7,Germany,Brazil,Plastics,14751.21,737.87
2023-07-30,2023,7,Germany,Russia,Machinery,16647.49,2408.68
2023-07-30,2023,7,Italy,USA,Plastics,14745.1,828.89
2023-07-30,2023,7,South Korea,Italy,Agriculture,15372.1,1726.91
2023-07-30,2023,7,USA,Australia,Pharmaceuticals,15771.35,2228.04
2023-07-30,2023,7,UK,France,Iron & Steel,15803.95,1538.99
2023-07-30,2023,7,India,UK,Mineral Fuels,20098.07,1444.19
2023-07-31,2023,7,Italy,Canada,Electronics,17986.35,1693.55
2023-07-31,2023,7,Australia,Russia,Plastics,14518.67,842.67
2023-07-31,2023,7,Japan,Australia,Machinery,16701.69,2299.17
2023-08-01,2023,8,UK,Spain,Electronics,17555.24,1135.19
2023-08-01,2023,8,Japan,Russia,Iron & Steel,15964.7,870.61
2023-08-01,2023,8,Brazil,UK,Plastics,15522.54,1944.02
2023-08-01,2023,8,USA,Australia,Plastics,15606.55,886.35
2023-08-01,2023,8,France,Spain,Pharmaceuticals,15691.37,1039.15
2023-08-01,2023,8,Mexico,Brazil,Mineral Fuels,19355.85,2703.61
2023-08-01,2023,8,UK,South Korea,Pharmaceuticals,16329.62,1096.52
2023-08-01,2023,8,India,UK,Agriculture,15298.61,1751.35
2023-08-02,2023,8,Russia,Spain,Automotive,19803.67,2255.77
2023-08-02,2023,8,Italy,France,Machinery,17082.38,3010.68
2023-08-02,2023,8,South Korea,Italy,Agriculture,15116.92,1045.63
2023-08-02,2023,8,USA,China,Automotive,19248.36,1529.65
2023-08-02,2023,8,Russia,Brazil,Iron & Steel,16089.26,2082.51
2023-08-03,2023,8,India,Japan,Plastics,15617.89,1806.35
2023-08-03,2023,8,Russia,Australia,Mineral Fuels,19803.95,1404.69
2023-08-04,2023,8,India,Canada,Plastics,15949.94,1592.73
2023-08-04,2023,8,Spain,Canada,Apparel,14563.09,749.45
2023-08-04,2023,8,Mexico,Japan,Machinery,16015.75,830.18
2023-08-04,2023,8,Mexico,UK,Iron & Steel,15360.25,1419.84
2023-08-04,2023,8,Spain,Mexico,Agriculture,13991.33,1303.38
2023-08-05,2023,8,USA,Spain,Pharmaceuticals,15584.78,1360.16
2023-08-05,2023,8,India,Germany,Agriculture,14642.82,755.81
2023-08-06,2023,8,India,Germany,Machinery,17140.5,1299.84
2023-08-06,2023,8,UK,Canada,Apparel,13983.74,1032.69
2023-08-06,2023,8,Japan,Brazil,Machinery,16828.4,1360.91
2023-08-06,2023,8,Germany,UK,Plastics,14771.94,863.61
2023-08-06,2023,8,India,Australia,Agriculture,14975.52,1077.56
2023-08-06,2023,8,Russia,China,Pharmaceuticals,16443.83,1033.53
2023-08-06,2023,8,Italy,Canada,Machinery,17038.68,1814.08
2023-08-07,2023,8,China,USA,Apparel,14538.74,762.86
2023-08-07,2023,8,Germany,Spain,Plastics,15243.02,1876.87
2023-08-07,2023,8,Mexico,Germany,Electronics,18837.25,1671.1
2023-08-07,2023,8,Canada,China,Mineral Fuels,18814.17,2399.69
2023-08-07,2023,8,South Korea,Brazil,Machinery,16875.65,1075.71
2023-08-08,2023,8,Canada,Russia,Agriculture,14993.96,895.05
2023-08-09,2023,8,Canada,Spain,Agriculture,14636.0,931.86
2023-08-09,2023,8,Australia,UK,Plastics,14708.62,1353.71
2023-08-09,2023,8,India,France,Apparel,14376.97,1964.68
2023-08-09,2023,8,Germany,Australia,Plastics,14903.82,870.78
2023-08-09,2023,8,Spain,UK,Agriculture,14480.1,1462.7
2023-08-09,2023,8,India,Australia,Mineral Fuels,19827.42,1188.55
2023-08-09,2023,8,Spain,Brazil,Apparel,14699.57,1922.8
2023-08-10,2023,8,Germany,Brazil,Iron & Steel,14911.91,903.78
2023-08-10,2023,8,China,Brazil,Iron & Steel,14954.52,1871.17
2023-08-10,2023,8,Canada,Mexico,Iron & Steel,16503.05,1196.64
2023-08-10,2023,8,Brazil,India,Electronics,17540.66,2570.71
2023-08-10,2023,8,UK,Italy,Mineral Fuels,18939.65,1651.27
2023-08-12,2023,8,UK,Australia,Iron & Steel,15304.06,928.12
2023-08-13,2023,8,Mexico,Spain,Agriculture,14502.43,1265.11
2023-08-13,2023,8,China,India,Machinery,16016.82,944.73
2023-08-13,2023,8,South Korea,Spain,Apparel,14594.66,2895.58
2023-08-13,2023,8,Canada,Spain,Pharmaceuticals,16057.51,1491.03
2023-08-13,2023,8,Italy,France,Machinery,17379.86,1150.18
2023-08-14,2023,8,Australia,Italy,Apparel,15294.92,1439.52
2023-08-14,2023,8,UK,Australia,Agriculture,15278.85,858.3
2023-08-14,2023,8,Canada,UK,Automotive,19766.37,1519.5
2023-08-14,2023,8,USA,South Korea,Machinery,17580.94,1109.98
2023-08-14,2023,8,China,USA,Electronics,16698.43,964.03
2023-08-15,2023,8,Spain,Italy,Agriculture,14551.08,2473.9
2023-08-15,2023,8,Germany,USA,Electronics,18056.57,2010.83
2023-08-15,2023,8,Russia,Spain,Machinery,16996.74,1073.71
2023-08-15,2023,8,Japan,Germany,Machinery,17710.25,1557.35
2023-08-15,2023,8,Brazil,Italy,Agriculture,15090.71,1274.04
2023-08-16,2023,8,Germany,Russia,Pharmaceuticals,14924.09,1355.99
2023-08-16,2023,8,Canada,Japan,Automotive,18695.24,2354.62
2023-08-16,2023,8,Japan,USA,Pharmaceuticals,15718.92,872.29
2023-08-16,2023,8,UK,Russia,Agriculture,15816.21,811.8
2023-08-16,2023,8,Italy,UK,Pharmaceuticals,16411.64,941.69
2023-08-17,2023,8,Japan,India,Plastics,15378.96,777.32
2023-08-17,2023,8,Brazil,South Korea,Plastics,15699.8,2182.01
2023-08-17,2023,8,France,Italy,Iron & Steel,15663.37,2431.96
2023-08-18,2023,8,UK,Russia,Agriculture,14453.92,1087.29
2023-08-18,2023,8,Italy,USA,Mineral Fuels,20054.28,2703.34
2023-08-18,2023,8,Japan,Spain,Electronics,17633.52,1029.17
2023-08-18,2023,8,China,Japan,Mineral Fuels,19852.88,2597.84
2023-08-18,2023,8,USA,Mexico,Agriculture,15152.62,1501.06
2023-08-18,2023,8,Italy,Germany,Machinery,17392.0,2009.36
2023-08-18,2023,8,Russia,USA,Mineral Fuels,19861.23,2277.89
2023-08-19,2023,8,China,South Korea,Pharmaceuticals,16552.76,1346.25
2023-08-19,2023,8,Germany,USA,Iron & Steel,15176.53,1063.52
2023-08-19,2023,8,Italy,Mexico,Apparel,14197.19,2627.86
2023-08-19,2023,8,Germany,South Korea,Mineral Fuels,19361.63,2837.97
2023-08-20,2023,8,Russia,Italy,Automotive,19069.53,2045.29
2023-08-20,2023,8,Japan,India,Apparel,15259.64,1275.46
2023-08-20,2023,8,France,Spain,Machinery,16740.86,2070.94
2023-08-21,2023,8,Japan,UK,Automotive,18897.19,2830.24
2023-08-21,2023,8,Japan,India,Automotive,18928.93,2008.37
2023-08-21,2023,8,France,Japan,Machinery,17873.68,947.47
2023-08-22,2023,8,Mexico,China,Iron & Steel,15871.05,821.21
2023-08-22,2023,8,India,Spain,Iron & Steel,15759.95,1465.23
2023-08-23,2023,8,India,China,Iron & Steel,15342.37,1057.73
2023-08-23,2023,8,India,Australia,Automotive,18664.94,981.1
2023-08-23,2023,8,USA,Germany,Agriculture,15061.15,1956.97
2023-08-23,2023,8,Australia,Japan,Pharmaceuticals,16909.03,2940.71
2023-08-23,2023,8,Russia,Japan,Plastics,14287.63,2159.4
2023-08-23,2023,8,China,USA,Apparel,14503.4,1149.78
2023-08-24,2023,8,India,Russia,Machinery,17473.76,1283.96
2023-08-24,2023,8,UK,China,Plastics,15497.79,977.26
2023-08-24,2023,8,India,USA,Iron & Steel,15991.35,996.8
2023-08-24,2023,8,Canada,Russia,Pharmaceuticals,14956.76,2641.34
2023-08-25,2023,8,UK,Australia,Agriculture,15627.88,816.03
2023-08-25,2023,8,Canada,France,Machinery,17660.21,937.35
2023-08-25,2023,8,Russia,South Korea,Agriculture,15448.53,982.64
2023-08-26,2023,8,UK,Japan,Mineral Fuels,20319.33,1778.05
2023-08-26,2023,8,Germany,Italy,Apparel,13972.46,1223.22
2023-08-26,2023,8,China,Russia,Plastics,15115.04,822.18
2023-08-26,2023,8,India,Australia,Pharmaceuticals,16161.58,1030.77
2023-08-27,2023,8,Japan,Australia,Automotive,19507.19,1042.81
2023-08-27,2023,8,Mexico,China,Machinery,16243.14,1336.62
2023-08-27,2023,8,China,Canada,Apparel,13711.8,1160.95
2023-08-27,2023,8,Italy,UK,Automotive,19318.66,1177.52
2023-08-27,2023,8,Russia,South Korea,Pharmaceuticals,15770.17,828.98
2023-08-28,2023,8,Germany,South Korea,Automotive,18950.83,1544.3
2023-08-28,2023,8,Brazil,Italy,Apparel,14640.5,1542.05
2023-08-28,2023,8,China,France,Machinery,16632.91,1400.83
2023-08-30,2023,8,Australia,USA,Plastics,14686.34,1998.7
2023-08-30,2023,8,Australia,Mexico,Iron & Steel,15407.74,855.7
2023-08-31,2023,8,Germany,Spain,Pharmaceuticals,15461.66,874.4
2023-08-31,2023,8,Russia,Canada,Plastics,16346.52,1248.6
2023-08-31,2023,8,Mexico,Australia,Iron & Steel,15961.75,954.57
2023-08-31,2023,8,Russia,Japan,Agriculture,15378.39,1325.55
2023-08-31,2023,8,Mexico,China,Electronics,17633.48,1534.07
2023-08-31,2023,8,France,Japan,Automotive,19165.43,1839.04
2023-08-31,2023,8,France,India,Apparel,13876.11,830.18
2023-09-01,2023,9,China,Brazil,Mineral Fuels,19674.99,1245.32
2023-09-01,2023,9,Russia,South Korea,Agriculture,15475.21,2436.56
2023-09-02,2023,9,Russia,Spain,Apparel,14404.56,1714.3
2023-09-02,2023,9,Australia,Brazil,Automotive,19159.89,1064.72
2023-09-02,2023,9,UK,France,Electronics,18758.2,2622.68
2023-09-02,2023,9,Spain,Brazil,Machinery,16115.78,1006.35
2023-09-02,2023,9,France,China,Plastics,14795.96,1821.36
2023-09-02,2023,9,South Korea,Japan,Mineral Fuels,20186.67,4036.21
2023-09-03,2023,9,Mexico,USA,Iron & Steel,14802.75,1423.12
2023-09-03,2023,9,Brazil,China,Pharmaceuticals,15959.48,1386.48
2023-09-03,2023,9,Mexico,France,Pharmaceuticals,16750.67,1529.73
2023-09-04,2023,9,Germany,India,Machinery,16924.88,2316.54
2023-09-04,2023,9,Russia,France,Machinery,16962.12,1038.21
2023-09-04,2023,9,India,Spain,Machinery,17834.53,1624.96
2023-09-04,2023,9,Italy,France,Pharmaceuticals,15084.68,2496.72
